placa,data,km
QXQ9I73,2026-02-01,254508.3
QXQ9I73,2026-02-02,254776.0
QXQ9I73,2026-02-05,255532.3
QXQ9I73,2026-02-11,256532.7
QXQ9I73,2026-02-13,256991.7
QXQ9I73,2026-02-27,259050.5
QXQ9I73,2026-03-17,262479.6
QXQ9I73,2026-03-19,262904.1
QXQ9I73,2026-03-21,263183.6
QXQ9I73,2026-03-27,264268.2
QXQ9I73,2026-03-31,265014.2
QXQ9I73,2026-04-02,265228.4
QXQ9I73,2026-04-10,266953.4
QXQ9I73,2026-04-11,267178.0
QXQ9I73,2026-04-16,268036.2
QXQ9I73,2026-04-24,269907.1
QXQ9I73,2026-05-06,272537.9
QXQ9I73,2026-05-08,273006.2
QXQ9I73,2026-05-09,273190.7
QXQ9I73,2026-05-14,274011.5
QXQ9I73,2026-05-20,275039.8
QXQ9I73,2026-05-28,276493.2
QXQ9I73,2026-05-31,277135.5
QYR2A72,2024-01-06,63077.1
QYR2A72,2024-01-18,63707.7
QYR2A72,2024-01-22,63811.3
QYR2A72,2024-01-25,63907.0
QYR2A72,2024-02-08,64504.2
QYR2A72,2024-02-14,64784.5
QYR2A72,2024-02-18,64997.3
QYR2A72,2024-02-19,65061.2
QYR2A72,2024-02-29,65516.0
QYR2A72,2024-03-04,65667.2
QYR2A72,2024-03-06,65725.8
QYR2A72,2024-03-12,66009.7
QYR2A72,2024-03-15,66142.4
QYR2A72,2024-03-17,66189.5
QYR2A72,2024-03-20,66321.1
QYR2A72,2024-03-22,66446.8
QYR2A72,2024-03-23,66493.3
QYR2A72,2024-04-02,66973.7
QYR2A72,2024-04-19,67698.3
QYR2A72,2024-05-05,68269.4
QYR2A72,2024-05-11,68577.9
QYR2A72,2024-05-12,68624.4
QYR2A72,2024-05-17,68853.5
QYR2A72,2024-05-20,69006.3
QYR2A72,2024-05-22,69104.8
QYR2A72,2024-05-24,69203.6
QYR2A72,2024-06-05,69783.8
QYR2A72,2024-06-13,70131.1
QYR2A72,2024-06-17,70355.6
QYR2A72,2024-07-01,70807.9
QYR2A72,2024-07-07,70903.3
QYR2A72,2024-07-20,71406.8
QYR2A72,2024-08-01,71959.1
QYR2A72,2024-08-09,72258.8
QYR2A72,2024-08-14,72475.8
QYR2A72,2024-08-16,72514.5
QYR2A72,2024-08-22,72755.0
QYR2A72,2024-09-01,73215.3
QYR2A72,2024-09-07,73491.4
QYR2A72,2024-09-19,73940.2
QYR2A72,2024-09-24,74115.5
QYR2A72,2024-10-01,74426.7
QYR2A72,2024-10-08,74641.3
QYR2A72,2024-10-12,74826.7
QYR2A72,2024-10-29,75498.3
QYR2A72,2024-10-31,75588.8
QYR2A72,2024-11-01,75643.5
QYR2A72,2024-11-03,75747.0
QYR2A72,2024-11-11,76131.7
QYR2A72,2024-11-23,76741.1
QYR2A72,2024-11-25,76859.2
QYR2A72,2024-11-28,77017.5
QYR2A72,2024-12-02,77165.3
QYR2A72,2025-01-06,78584.8
QYR2A72,2025-01-07,78617.1
QYR2A72,2025-01-20,79103.4
QYR2A72,2025-01-31,79527.6
QYR2A72,2025-02-10,79951.5
QYR2A72,2025-02-24,80499.8
QYR2A72,2025-03-02,80692.1
QYR2A72,2025-03-21,81496.4
QYR2A72,2025-03-30,81798.2
QYR2A72,2025-04-07,82165.2
QYR2A72,2025-04-12,82371.2
QYR2A72,2025-05-11,83529.0
QYR2A72,2025-05-13,83516.4
QYR2A72,2025-05-19,83773.0
QYR2A72,2025-05-21,83821.7
QYR2A72,2025-06-12,84734.0
QYR2A72,2025-06-30,85570.8
QYR2A72,2025-07-01,85563.7
QYR2A72,2025-07-03,85607.3
QYR2A72,2025-07-19,86176.3
QYR2A72,2025-08-13,86989.0
QYR2A72,2025-08-23,87234.8
QYR2A72,2025-08-24,87294.6
QYR2A72,2025-09-01,87674.0
QYR2A72,2025-09-04,87804.9
QYR2A72,2025-09-05,87864.1
QYR2A72,2025-10-12,89533.8
QYR2A72,2025-10-17,89593.1
QYR2A72,2025-10-22,89766.5
QYR2A72,2025-11-02,90309.9
QYR2A72,2025-11-10,90655.6
QYR2A72,2025-12-04,91658.6
QYR2A72,2025-12-13,92105.4
QYR2A72,2025-12-20,92321.0
QYR2A72,2026-01-12,93318.8
QYR2A72,2026-01-13,93317.6
QYR2A72,2026-01-24,93760.7
QYR2A72,2026-01-26,93908.4
QYR2A72,2026-01-27,93952.1
QYR2A72,2026-01-31,94157.4
QYR2A72,2026-02-08,94492.6
QYR2A72,2026-02-18,94896.4
QYR2A72,2026-02-22,95000.3
QYR2A72,2026-02-25,95118.8
QYR2A72,2026-03-10,95701.1
QYR2A72,2026-03-22,96251.2
QYR2A72,2026-04-06,96876.0
QYR2A72,2026-04-18,97452.6
QYR2A72,2026-04-21,97494.3
QYR2A72,2026-04-23,97617.9
QYR2A72,2026-05-08,98160.5
QYR2A72,2026-05-12,98340.2
QYR2A72,2026-05-13,98338.4
QYR2A72,2026-05-14,98387.0
RHV6M78,2024-01-02,73854.2
RHV6M78,2024-01-14,74427.8
RHV6M78,2024-01-22,74929.4
RHV6M78,2024-01-28,75217.4
RHV6M78,2024-02-07,75717.5
RHV6M78,2024-02-13,76069.7
RHV6M78,2024-02-14,76134.2
RHV6M78,2024-02-17,76334.5
RHV6M78,2024-02-25,76720.8
RHV6M78,2024-03-02,77020.1
RHV6M78,2024-03-17,77927.5
RHV6M78,2024-04-01,78671.3
RHV6M78,2024-04-26,80124.3
RHV6M78,2024-05-05,80664.1
RHV6M78,2024-05-12,81103.6
RHV6M78,2024-05-17,81380.6
RHV6M78,2024-05-18,81435.4
RHV6M78,2024-05-19,81490.0
RHV6M78,2024-06-14,82955.8
RHV6M78,2024-06-20,83256.9
RHV6M78,2024-07-08,84441.0
RHV6M78,2024-07-09,84520.1
RHV6M78,2024-07-17,84978.7
RHV6M78,2024-07-26,85499.6
RHV6M78,2024-08-10,86324.1
RHV6M78,2024-08-18,86776.9
RHV6M78,2024-08-28,87241.1
RHV6M78,2024-08-30,87386.0
RHV6M78,2024-09-02,87583.7
RHV6M78,2024-09-03,87654.5
RHV6M78,2024-09-11,88077.9
RHV6M78,2024-10-03,89257.8
RHV6M78,2024-10-25,90568.9
RHV6M78,2024-10-26,90617.6
RHV6M78,2024-10-27,90612.6
RHV6M78,2024-10-30,90786.8
RHV6M78,2024-11-08,91357.2
RHV6M78,2024-11-12,91560.3
RHV6M78,2024-11-19,91933.6
RHV6M78,2024-11-21,92061.4
RHV6M78,2024-11-30,92628.0
RHV6M78,2024-12-30,94304.6
RHV6M78,2025-01-01,94428.3
RHV6M78,2025-01-03,94570.6
RHV6M78,2025-01-08,94772.9
RHV6M78,2025-01-09,94838.6
RHV6M78,2025-01-18,95467.4
RHV6M78,2025-01-23,95796.3
RHV6M78,2025-02-02,96369.3
RHV6M78,2025-02-03,96407.9
RHV6M78,2025-02-08,96667.5
RHV6M78,2025-02-16,97039.8
RHV6M78,2025-02-24,97481.1
RHV6M78,2025-02-27,97690.6
RHV6M78,2025-03-04,97930.4
RHV6M78,2025-03-06,98084.7
RHV6M78,2025-03-07,98159.9
RHV6M78,2025-03-10,98273.8
RHV6M78,2025-03-12,98348.8
RHV6M78,2025-04-12,100013.1
RHV6M78,2025-04-15,100207.7
RHV6M78,2025-04-16,100210.0
RHV6M78,2025-04-17,100268.4
RHV6M78,2025-04-18,100347.2
RHV6M78,2025-04-19,100397.1
RHV6M78,2025-04-23,100643.2
RHV6M78,2025-04-27,100859.5
RHV6M78,2025-04-29,100982.9
RHV6M78,2025-05-02,101168.8
RHV6M78,2025-05-04,101302.1
RHV6M78,2025-05-07,101401.6
RHV6M78,2025-05-12,101676.5
RHV6M78,2025-05-13,101760.6
RHV6M78,2025-05-16,101915.3
RHV6M78,2025-05-19,102105.7
RHV6M78,2025-05-24,102367.0
RHV6M78,2025-05-29,102664.4
RHV6M78,2025-06-01,102734.1
RHV6M78,2025-06-06,102997.2
RHV6M78,2025-06-20,103611.7
RHV6M78,2025-06-30,104149.8
RHV6M78,2025-07-03,104350.6
RHV6M78,2025-07-04,104433.0
RHV6M78,2025-07-13,105049.1
RHV6M78,2025-07-20,105368.2
RHV6M78,2025-07-21,105418.7
RHV6M78,2025-08-02,106096.7
RHV6M78,2025-08-10,106482.2
RHV6M78,2025-08-12,106603.2
RHV6M78,2025-08-18,106841.6
RHV6M78,2025-08-27,107436.3
RHV6M78,2025-09-06,108056.2
RHV6M78,2025-09-15,108388.7
RHV6M78,2025-09-20,108728.9
RHV6M78,2025-09-23,108835.1
RHV6M78,2025-10-03,109414.5
RHV6M78,2025-10-08,109678.8
RHV6M78,2025-10-10,109802.4
RHV6M78,2025-10-27,110698.2
RHV6M78,2025-11-03,111115.5
RHV6M78,2025-11-16,111879.3
RHV6M78,2025-11-27,112542.4
RHV6M78,2025-11-28,112612.6
RHV6M78,2025-11-30,112682.2
RHV6M78,2025-12-06,113125.9
RHV6M78,2025-12-14,113575.9
RHV6M78,2025-12-15,113631.7
RHV6M78,2025-12-26,114251.9
RHV6M78,2026-01-01,114636.1
RHV6M78,2026-01-02,114632.6
RHV6M78,2026-01-04,114767.0
RHV6M78,2026-01-11,115175.3
RHV6M78,2026-01-15,115333.8
RHV6M78,2026-02-01,116404.1
RHV6M78,2026-02-04,116578.1
RHV6M78,2026-02-06,116694.2
RHV6M78,2026-02-13,117127.4
RHV6M78,2026-02-27,117885.4
RHV6M78,2026-03-14,118708.4
RHV6M78,2026-03-15,118782.5
RHV6M78,2026-03-16,118782.3
RHV6M78,2026-03-24,119173.2
RHV6M78,2026-04-01,119672.9
RHV6M78,2026-04-18,120645.3
RHV6M78,2026-04-20,120773.6
RHV6M78,2026-04-25,121114.0
RHV6M78,2026-05-06,121721.0
RHV6M78,2026-05-11,122063.3
RHV6M78,2026-05-18,122488.1
RHV6M78,2026-05-24,122722.0
RIF0J33,2024-01-02,72990.1
RIF0J33,2024-01-11,75440.6
RIF0J33,2024-01-21,77718.8
RIF0J33,2024-02-11,81639.0
RIF0J33,2024-02-15,82837.1
RIF0J33,2024-03-07,86968.8
RIF0J33,2024-03-09,87577.8
RIF0J33,2024-04-01,93018.0
RIF0J33,2024-04-07,94045.0
RIF0J33,2024-04-17,96798.7
RIF0J33,2024-04-28,99256.9
RIF0J33,2024-05-11,102618.3
RIF0J33,2024-05-17,103973.0
RIF0J33,2024-05-21,104319.3
RIF0J33,2024-05-27,105506.1
RIF0J33,2024-05-29,105832.6
RIF0J33,2024-06-13,109109.9
RIF0J33,2024-06-16,109844.2
RIF0J33,2024-06-17,110118.3
RIF0J33,2024-06-23,111450.1
RIF0J33,2024-06-29,112222.3
RIF0J33,2024-07-11,114643.4
RIF0J33,2024-07-12,114885.5
RIF0J33,2024-07-15,115575.3
RIF0J33,2024-07-26,117599.6
RIF0J33,2024-07-28,118092.8
RIF0J33,2024-08-05,119510.3
RIF0J33,2024-08-21,123531.0
RIF0J33,2024-08-29,125167.3
RIF0J33,2024-08-31,125712.2
RIF0J33,2024-09-11,127929.5
RIF0J33,2024-09-19,129836.2
RIF0J33,2024-10-07,133322.5
RIF0J33,2024-10-11,133899.3
RIF0J33,2024-10-14,134437.9
RIF0J33,2024-11-03,138919.7
RIF0J33,2024-11-12,140913.9
RIF0J33,2024-11-27,143989.5
RIF0J33,2024-12-15,146709.9
RIF0J33,2024-12-17,146942.8
RIF0J33,2024-12-20,147423.1
RIF0J33,2024-12-21,147678.4
RIF0J33,2024-12-23,147954.4
RIF0J33,2025-01-02,149430.2
RIF0J33,2025-01-10,151116.4
RIF0J33,2025-01-23,154126.9
RIF0J33,2025-01-27,155015.0
RIF0J33,2025-01-31,155975.8
RIF0J33,2025-02-05,156841.7
RIF0J33,2025-02-09,157634.5
RIF0J33,2025-02-10,157896.0
RIF0J33,2025-02-12,158517.2
RIF0J33,2025-02-19,160009.1
RIF0J33,2025-03-04,162342.1
RIF0J33,2025-04-21,173301.4
RIF0J33,2025-05-05,176015.3
RIF0J33,2025-05-10,176983.5
RIF0J33,2025-05-12,177305.5
RIF0J33,2025-05-27,179979.4
RIF0J33,2025-06-17,183685.4
RIF0J33,2025-06-21,184138.6
RIF0J33,2025-06-24,184988.4
RIF0J33,2025-07-12,189036.0
RIF0J33,2025-07-21,190858.6
RIF0J33,2025-07-22,191055.3
RIF0J33,2025-07-23,191371.2
RIF0J33,2025-08-01,193207.0
RIF0J33,2025-08-04,193773.8
RIF0J33,2025-08-08,194234.1
RIF0J33,2025-08-14,195464.6
RIF0J33,2025-08-18,196173.7
RIF0J33,2025-08-24,197439.3
RIF0J33,2025-09-05,200029.0
RIF0J33,2025-09-08,200871.5
RIF0J33,2025-10-03,205578.3
RIF0J33,2025-10-15,207469.5
RIF0J33,2025-10-16,207699.5
RIF0J33,2025-10-20,208480.6
RIF0J33,2025-11-01,210794.3
RIF0J33,2025-11-08,212112.4
RIF0J33,2025-11-16,213916.0
RIF0J33,2025-11-27,216565.2
RIF0J33,2025-12-04,218282.0
RIF0J33,2025-12-05,218472.4
RIF0J33,2025-12-09,219307.1
RIF0J33,2025-12-28,223635.2
RIF0J33,2026-01-17,227856.8
RIF0J33,2026-01-22,228774.1
RIF0J33,2026-01-27,229892.5
RIF0J33,2026-02-04,231307.6
RIF0J33,2026-02-09,232556.8
RIF0J33,2026-02-17,234088.5
RIF0J33,2026-03-02,236514.6
RIF0J33,2026-04-08,244772.2
RIF0J33,2026-04-15,246279.0
RIF0J33,2026-04-16,246281.4
RIF0J33,2026-04-17,246528.8
RIF0J33,2026-04-20,247335.0
RIF0J33,2026-04-24,247924.0
RIF0J33,2026-05-07,250455.6
RIF0J33,2026-05-11,251426.2
RIF0J33,2026-05-27,255096.0
SBK4I44,2024-01-04,25362.6
SBK4I44,2024-01-19,28197.2
SBK4I44,2024-01-21,28670.2
SBK4I44,2024-01-24,29274.3
SBK4I44,2024-01-25,29461.7
SBK4I44,2024-02-05,31555.2
SBK4I44,2024-02-09,32330.4
SBK4I44,2024-02-12,32977.0
SBK4I44,2024-02-14,33355.3
SBK4I44,2024-02-20,34494.7
SBK4I44,2024-02-21,34773.7
SBK4I44,2024-03-05,37364.9
SBK4I44,2024-03-06,37366.8
SBK4I44,2024-03-14,38888.3
SBK4I44,2024-03-22,40580.4
SBK4I44,2024-03-25,41164.8
SBK4I44,2024-03-26,41401.0
SBK4I44,2024-03-31,42217.2
SBK4I44,2024-04-05,43347.5
SBK4I44,2024-04-08,44002.5
SBK4I44,2024-04-19,46542.8
SBK4I44,2024-04-22,47171.8
SBK4I44,2024-05-03,49430.5
SBK4I44,2024-05-05,49662.5
SBK4I44,2024-05-07,50031.7
SBK4I44,2024-05-13,51190.1
SBK4I44,2024-05-21,52683.5
SBK4I44,2024-05-22,52908.0
SBK4I44,2024-05-28,54177.0
SBK4I44,2024-06-05,55628.1
SBK4I44,2024-06-13,57384.1
SBK4I44,2024-07-01,60524.6
SBK4I44,2024-07-04,61208.0
SBK4I44,2024-07-06,61639.0
SBK4I44,2024-07-14,63209.9
SBK4I44,2024-07-27,65289.8
SBK4I44,2024-08-01,66203.9
SBK4I44,2024-08-02,66397.1
SBK4I44,2024-08-05,66976.6
SBK4I44,2024-08-10,67960.2
SBK4I44,2024-08-22,70210.2
SBK4I44,2024-08-30,71679.3
SBK4I44,2024-09-06,72763.2
SBK4I44,2024-09-11,73654.8
SBK4I44,2024-10-16,80070.9
SBK4I44,2024-10-20,80616.3
SBK4I44,2024-10-23,81215.3
SBK4I44,2024-10-31,82577.2
SBK4I44,2024-11-05,83428.3
SBK4I44,2024-11-08,83978.6
SBK4I44,2024-11-30,88269.0
SBK4I44,2024-12-20,92311.3
SBK4I44,2025-01-04,95185.1
SBK4I44,2025-01-05,95382.3
SBK4I44,2025-01-17,97322.5
SBK4I44,2025-01-18,97505.1
SBK4I44,2025-01-21,98115.3
SBK4I44,2025-01-25,98833.2
SBK4I44,2025-02-01,100159.0
SBK4I44,2025-02-03,100573.1
SBK4I44,2025-02-14,102736.2
SBK4I44,2025-02-26,105090.1
SBK4I44,2025-03-09,107226.7
SBK4I44,2025-03-14,108146.1
SBK4I44,2025-03-16,108536.1
SBK4I44,2025-03-17,108765.7
SBK4I44,2025-03-19,108938.8
SBK4I44,2025-03-24,109854.9
SBK4I44,2025-04-03,111634.8
SBK4I44,2025-04-06,112316.6
SBK4I44,2025-04-12,113516.7
SBK4I44,2025-04-13,113814.4
SBK4I44,2025-04-15,114248.8
SBK4I44,2025-04-16,114487.4
SBK4I44,2025-04-21,115342.3
SBK4I44,2025-05-06,118545.7
SBK4I44,2025-05-16,120366.4
SBK4I44,2025-05-26,121918.8
SBK4I44,2025-05-28,122137.9
SBK4I44,2025-06-18,126377.2
SBK4I44,2025-06-24,127611.1
SBK4I44,2025-06-26,127808.8
SBK4I44,2025-07-10,130474.3
SBK4I44,2025-07-15,131309.7
SBK4I44,2025-07-17,131785.3
SBK4I44,2025-07-21,132311.7
SBK4I44,2025-07-24,132692.8
SBK4I44,2025-08-04,134331.8
SBK4I44,2025-08-19,137117.5
SBK4I44,2025-08-21,137618.6
SBK4I44,2025-09-06,140722.5
SBK4I44,2025-09-07,140898.3
SBK4I44,2025-09-16,143135.2
SBK4I44,2025-09-17,143316.9
SBK4I44,2025-09-23,144638.6
SBK4I44,2025-10-02,146142.8
SBK4I44,2025-10-06,146908.9
SBK4I44,2025-10-23,149603.4
SBK4I44,2025-10-29,150696.2
SBK4I44,2025-11-08,152322.8
SBK4I44,2025-11-09,152511.8
SBK4I44,2025-11-25,154682.4
SBK4I44,2025-11-27,154957.6
SBK4I44,2025-12-09,157339.8
SBK4I44,2025-12-17,158678.9
SBK4I44,2025-12-25,160264.0
SBK4I44,2025-12-30,161353.2
SBK4I44,2026-01-08,162885.4
SBK4I44,2026-01-12,163535.2
SBK4I44,2026-01-20,165130.5
SBK4I44,2026-01-21,165351.7
SBK4I44,2026-01-25,166166.8
SBK4I44,2026-02-02,167464.5
SBK4I44,2026-02-03,167697.3
SBK4I44,2026-02-12,169292.3
SBK4I44,2026-02-21,171213.1
SBK4I44,2026-03-08,174402.6
SBK4I44,2026-03-27,178212.6
SBK4I44,2026-04-20,182860.0
SBK4I44,2026-05-08,186613.3
SBK4I44,2026-05-26,190128.4
SIC6N84,2024-01-01,169714.4
SIC6N84,2024-01-06,170181.0
SIC6N84,2024-01-12,170641.1
SIC6N84,2024-02-10,173273.0
SIC6N84,2024-02-12,173486.7
SIC6N84,2024-02-25,175056.2
SIC6N84,2024-02-27,175171.4
SIC6N84,2024-03-02,175615.5
SIC6N84,2024-03-05,175840.5
SIC6N84,2024-03-13,176503.4
SIC6N84,2024-03-15,176748.1
SIC6N84,2024-03-18,176958.4
SIC6N84,2024-03-26,177519.2
SIC6N84,2024-03-27,177531.4
SIC6N84,2024-03-30,177733.8
SIC6N84,2024-04-07,178472.4
SIC6N84,2024-04-12,178914.0
SIC6N84,2024-05-02,180924.2
SIC6N84,2024-05-06,181258.7
SIC6N84,2024-05-11,181756.0
SIC6N84,2024-05-16,182352.9
SIC6N84,2024-05-18,182557.4
SIC6N84,2024-05-19,182686.0
SIC6N84,2024-05-29,183813.0
SIC6N84,2024-06-01,183930.3
SIC6N84,2024-07-01,187177.3
SIC6N84,2024-07-02,187286.4
SIC6N84,2024-07-25,189292.8
SIC6N84,2024-07-30,189770.4
SIC6N84,2024-07-31,189775.8
SIC6N84,2024-08-08,190344.7
SIC6N84,2024-08-15,191032.8
SIC6N84,2024-09-04,193235.4
SIC6N84,2024-09-07,193576.9
SIC6N84,2024-09-17,194081.7
SIC6N84,2024-09-23,194532.0
SIC6N84,2024-10-02,195436.2
SIC6N84,2024-10-06,195902.3
SIC6N84,2024-10-16,196920.4
SIC6N84,2024-10-20,197241.3
SIC6N84,2024-10-25,197701.8
SIC6N84,2024-11-01,198575.1
SIC6N84,2024-11-09,199430.6
SIC6N84,2024-11-11,199675.8
SIC6N84,2024-11-13,199899.2
SIC6N84,2024-11-26,200943.6
SIC6N84,2024-11-30,201312.0
SIC6N84,2024-12-09,202324.1
SIC6N84,2024-12-15,202572.3
SIC6N84,2024-12-20,203015.1
SIC6N84,2024-12-26,203573.0
SIC6N84,2024-12-28,203814.3
SIC6N84,2025-01-26,206371.3
SIC6N84,2025-01-27,206373.7
SIC6N84,2025-01-31,206709.2
SIC6N84,2025-02-03,206939.3
SIC6N84,2025-02-04,207046.1
SIC6N84,2025-02-07,207399.5
SIC6N84,2025-02-16,207865.3
SIC6N84,2025-03-06,209508.2
SIC6N84,2025-03-09,209869.8
SIC6N84,2025-03-28,211462.2
SIC6N84,2025-04-01,211918.0
SIC6N84,2025-04-16,213290.3
SIC6N84,2025-04-17,213416.2
SIC6N84,2025-04-22,213891.5
SIC6N84,2025-04-23,214026.5
SIC6N84,2025-05-18,216373.2
SIC6N84,2025-05-20,216608.4
SIC6N84,2025-05-27,217390.4
SIC6N84,2025-05-30,217748.9
SIC6N84,2025-06-10,218851.5
SIC6N84,2025-06-21,219675.5
SIC6N84,2025-06-30,220617.8
SIC6N84,2025-07-05,220948.0
SIC6N84,2025-07-07,221184.0
SIC6N84,2025-07-09,221421.4
SIC6N84,2025-07-19,222300.7
SIC6N84,2025-08-13,224513.9
SIC6N84,2025-08-20,225210.5
SIC6N84,2025-08-24,225572.2
SIC6N84,2025-08-28,225918.3
SIC6N84,2025-09-02,226356.7
SIC6N84,2025-09-08,226915.2
SIC6N84,2025-09-10,227155.4
SIC6N84,2025-09-21,228096.4
SIC6N84,2025-10-11,229886.5
SIC6N84,2025-10-13,229990.7
SIC6N84,2025-10-16,230328.8
SIC6N84,2025-10-29,231642.4
SIC6N84,2025-11-07,232606.9
SIC6N84,2025-11-11,232703.0
SIC6N84,2025-11-16,233033.7
SIC6N84,2025-11-20,233385.5
SIC6N84,2025-11-23,233723.4
SIC6N84,2025-11-29,233841.8
SIC6N84,2025-12-04,234076.4
SIC6N84,2025-12-05,234086.0
SIC6N84,2025-12-12,234317.2
SIC6N84,2025-12-17,234682.7
SIC6N84,2025-12-18,234669.2
SIC6N84,2025-12-24,235127.0
SIC6N84,2025-12-27,235349.7
SIC6N84,2025-12-28,235479.1
SIC6N84,2025-12-31,235851.3
SIC6N84,2026-01-20,237449.5
SIC6N84,2026-02-04,238797.9
SIC6N84,2026-02-12,239605.3
SIC6N84,2026-02-20,240304.0
SIC6N84,2026-02-21,240408.1
SIC6N84,2026-02-23,240638.5
SIC6N84,2026-02-28,241087.1
SIC6N84,2026-03-02,241297.3
SIC6N84,2026-03-03,241398.7
SIC6N84,2026-03-04,241393.7
SIC6N84,2026-03-08,241639.3
SIC6N84,2026-03-09,241761.3
SIC6N84,2026-03-11,242009.4
SIC6N84,2026-03-15,242420.9
SIC6N84,2026-03-16,242541.3
SIC6N84,2026-03-17,242654.0
SIC6N84,2026-03-22,243018.2
SIC6N84,2026-04-01,243733.2
SIC6N84,2026-04-23,245579.7
SIC6N84,2026-05-16,247550.6
SIC6N84,2026-05-17,247687.2
SIC6N84,2026-05-19,247882.3
SKG2A67,2024-01-02,172020.5
SKG2A67,2024-01-04,172220.9
SKG2A67,2024-01-05,172244.0
SKG2A67,2024-01-07,172722.4
SKG2A67,2024-01-08,172931.2
SKG2A67,2024-01-17,174890.4
SKG2A67,2024-01-22,175843.2
SKG2A67,2024-02-10,179873.3
SKG2A67,2024-02-13,180547.4
SKG2A67,2024-02-23,182287.2
SKG2A67,2024-02-24,182494.7
SKG2A67,2024-02-27,183184.3
SKG2A67,2024-03-02,184082.3
SKG2A67,2024-03-14,186606.7
SKG2A67,2024-04-06,191088.6
SKG2A67,2024-04-08,191544.7
SKG2A67,2024-04-09,191799.2
SKG2A67,2024-04-14,193107.2
SKG2A67,2024-04-29,196321.5
SKG2A67,2024-05-02,197047.4
SKG2A67,2024-05-08,198443.9
SKG2A67,2024-05-20,201084.1
SKG2A67,2024-05-25,202100.3
SKG2A67,2024-07-02,210214.7
SKG2A67,2024-07-28,215175.5
SKG2A67,2024-08-07,217373.3
SKG2A67,2024-08-08,217618.5
SKG2A67,2024-08-10,217618.6
SKG2A67,2024-08-12,217796.9
SKG2A67,2024-09-05,223479.9
SKG2A67,2024-09-06,223481.1
SKG2A67,2024-09-07,223711.4
SKG2A67,2024-09-13,224846.5
SKG2A67,2024-09-16,225422.5
SKG2A67,2024-10-11,230918.6
SKG2A67,2024-10-14,231397.1
SKG2A67,2024-10-18,231906.5
SKG2A67,2024-10-19,232088.4
SKG2A67,2024-10-23,232518.6
SKG2A67,2024-11-01,234657.2
SKG2A67,2024-11-25,238768.2
SKG2A67,2024-11-26,238757.7
SKG2A67,2024-12-03,240321.0
SKG2A67,2024-12-04,240570.3
SKG2A67,2024-12-07,241005.5
SKG2A67,2024-12-17,243216.8
SKG2A67,2024-12-20,243757.4
SKG2A67,2024-12-25,244731.0
SKG2A67,2024-12-29,245689.3
SKG2A67,2024-12-30,245966.6
SKG2A67,2025-01-03,246701.2
SKG2A67,2025-01-06,247376.4
SKG2A67,2025-01-08,247878.3
SKG2A67,2025-01-25,251560.8
SKG2A67,2025-01-29,252537.2
SKG2A67,2025-02-02,252981.4
SKG2A67,2025-02-03,253252.7
SKG2A67,2025-02-05,253881.2
SKG2A67,2025-02-11,255138.1
SKG2A67,2025-02-14,255864.6
SKG2A67,2025-02-19,257112.0
SKG2A67,2025-02-23,258043.0
SKG2A67,2025-03-11,261183.6
SKG2A67,2025-03-17,262585.7
SKG2A67,2025-04-07,266529.6
SKG2A67,2025-04-10,267238.9
SKG2A67,2025-04-19,269189.3
SKG2A67,2025-04-23,269939.8
SKG2A67,2025-05-07,273126.5
SKG2A67,2025-05-10,273835.2
SKG2A67,2025-05-13,274063.3
SKG2A67,2025-05-16,274740.8
SKG2A67,2025-05-18,275322.4
SKG2A67,2025-05-22,276079.1
SKG2A67,2025-05-26,277027.4
SKG2A67,2025-06-02,278587.6
SKG2A67,2025-06-05,279352.5
SKG2A67,2025-06-15,281379.4
SKG2A67,2025-06-22,282675.6
SKG2A67,2025-06-27,283401.9
SKG2A67,2025-07-01,284303.6
SKG2A67,2025-07-16,287654.0
SKG2A67,2025-08-10,292116.8
SKG2A67,2025-08-30,296337.1
SKG2A67,2025-08-31,296620.2
SKG2A67,2025-09-02,297163.9
SKG2A67,2025-09-11,299004.6
SKG2A67,2025-09-17,300551.0
SKG2A67,2025-09-18,300773.5
SKG2A67,2025-09-20,301208.7
SKG2A67,2025-09-26,302627.3
SKG2A67,2025-09-29,303325.5
SKG2A67,2025-10-16,307228.9
SKG2A67,2025-10-20,308294.9
SKG2A67,2025-10-22,308777.5
SKG2A67,2025-10-27,310047.8
SKG2A67,2025-11-02,311227.8
SKG2A67,2025-11-13,314065.1
SKG2A67,2025-11-19,315216.1
SKG2A67,2025-11-26,316342.0
SKG2A67,2025-11-29,316833.9
SKG2A67,2025-11-30,316843.4
SKG2A67,2025-12-17,320383.9
SKG2A67,2025-12-21,320949.0
SKG2A67,2025-12-23,321517.0
SKG2A67,2026-01-15,326659.5
SKG2A67,2026-01-23,328063.3
SKG2A67,2026-01-24,328296.2
SKG2A67,2026-01-26,328746.7
SKG2A67,2026-01-30,329812.7
SKG2A67,2026-01-31,330035.6
SKG2A67,2026-02-12,332329.5
SKG2A67,2026-02-14,332840.4
SKG2A67,2026-03-09,337421.7
SKG2A67,2026-03-11,337929.9
SKG2A67,2026-03-17,339232.3
SKG2A67,2026-03-19,339448.2
SKG2A67,2026-04-14,345656.8
SKG2A67,2026-04-18,346364.8
SKG2A67,2026-04-23,347469.9
SKG2A67,2026-04-25,347888.0
SKG2A67,2026-05-06,349527.9
SKG2A67,2026-05-13,351169.7
SKG2A67,2026-05-21,352991.4
SKG2A67,2026-05-24,353441.8
