Credit_Score,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Genero_encoded,Pais_GERMANY,Pais_SPAIN
493,42.0,5,112290.22,1,1.0,0.0,1011687.0,0,1,0
780,45.0,3,0.0,2,1.0,0.0,8466321.0,0,0,0
749,39.0,9,0.0,2,1.0,1.0,1011687.0,1,0,1
576,45.0,0,133618.01,1,1.0,0.0,1011687.0,1,1,0
615,35.0,2,97440.02,2,0.0,1.0,1011687.0,0,1,0
520,40.0,7,0.0,2,1.0,1.0,8678641.0,0,0,0
567,33.0,4,127205.66,3,1.0,0.0,1011687.0,0,0,1
678,39.0,3,116980.54,2,1.0,0.0,12656107.0,0,0,0
569,32.0,8,0.0,1,1.0,0.0,1011687.0,1,0,0
614,31.0,7,0.0,1,1.0,0.0,1011687.0,0,0,0
521,53.0,8,0.0,1,1.0,0.0,13888298.0,0,0,0
757,41.0,6,133871.05,1,1.0,1.0,1011687.0,0,0,1
651,28.0,4,0.0,2,1.0,0.0,1011687.0,1,0,1
612,51.0,9,118158.84,1,0.0,0.0,1011687.0,1,1,0
714,56.0,1,0.0,2,0.0,1.0,4641624.0,1,0,0
758,28.0,2,0.0,2,1.0,0.0,1011687.0,0,0,0
682,39.0,2,90721.52,2,1.0,0.0,1011687.0,0,1,0
638,41.0,1,0.0,1,1.0,0.0,4767529.0,1,0,0
683,39.0,3,133964.3,2,1.0,0.0,1011687.0,0,0,1
675,31.0,8,111233.6,2,1.0,1.0,1011687.0,1,0,1
599,47.0,8,0.0,1,1.0,0.0,1011687.0,0,0,1
599,31.0,10,121498.58,1,1.0,1.0,1011687.0,1,1,0
594,51.0,2,0.0,2,1.0,1.0,7586001.0,1,0,0
505,26.0,8,112935.87,1,1.0,1.0,1011687.0,1,0,0
607,34.0,0,0.0,2,1.0,0.0,1011687.0,1,0,0
497,32.0,5,0.0,2,1.0,1.0,1011687.0,0,0,0
597,40.0,7,0.0,2,1.0,0.0,18254704.0,0,0,0
695,43.0,0,125395.64,2,0.0,0.0,1011687.0,1,1,0
714,35.0,6,0.0,1,1.0,0.0,15142596.0,0,0,0
667,45.0,3,0.0,2,1.0,0.0,8883814.0,0,0,0
766,30.0,7,127806.83,1,1.0,0.0,1011687.0,0,0,1
753,30.0,1,0.0,1,1.0,1.0,1011687.0,0,0,0
559,48.0,9,145303.52,1,1.0,0.0,1011687.0,1,1,0
688,38.0,8,118064.93,2,0.0,0.0,1011687.0,1,1,0
681,35.0,9,0.0,1,1.0,1.0,12506202.0,1,0,0
551,49.0,7,127678.8,1,0.0,0.0,15272323.0,1,0,0
524,36.0,6,0.0,2,1.0,1.0,6281016.0,1,0,0
819,34.0,9,0.0,2,0.0,0.0,1011687.0,1,0,0
828,47.0,1,109876.82,2,1.0,0.0,1011687.0,1,0,1
727,40.0,3,132084.66,2,1.0,0.0,1011687.0,0,1,0
694,59.0,9,154567.7,1,1.0,1.0,2611682.0,1,0,0
662,29.0,10,0.0,2,0.0,0.0,1011687.0,0,0,0
691,33.0,1,142331.47,2,1.0,1.0,1011687.0,1,1,0
626,28.0,1,0.0,2,0.0,1.0,1011687.0,1,0,1
615,41.0,5,0.0,2,1.0,0.0,16273431.0,1,0,0
573,36.0,1,111743.6,2,1.0,0.0,1011687.0,0,1,0
529,38.0,0,81589.04,1,1.0,1.0,1011687.0,1,0,1
559,33.0,8,119278.01,1,1.0,1.0,1011687.0,1,1,0
521,25.0,2,0.0,2,1.0,1.0,1011687.0,1,0,0
820,40.0,5,104614.29,1,1.0,0.0,6153843.0,0,0,0
599,38.0,1,0.0,2,1.0,1.0,1011687.0,1,0,1
501,40.0,6,63488.7,2,0.0,1.0,12320299.0,1,0,0
679,41.0,1,129855.32,1,1.0,0.0,1011687.0,0,1,0
569,26.0,9,139840.36,1,1.0,1.0,1011687.0,0,0,1
647,34.0,4,0.0,2,0.0,1.0,1011687.0,1,0,0
582,32.0,7,0.0,2,1.0,1.0,1011687.0,1,0,0
717,50.0,2,0.0,2,1.0,1.0,7986673.0,0,0,0
635,34.0,2,149961.07,2,1.0,0.0,1011687.0,1,1,0
672,23.0,9,110741.56,1,1.0,0.0,1011687.0,0,1,0
697,27.0,8,102749.02,2,1.0,0.0,1011687.0,0,1,0
679,39.0,1,151607.56,1,1.0,1.0,14797754.0,0,0,0
789,32.0,8,144581.83,2,0.0,1.0,1011687.0,1,1,0
611,34.0,1,0.0,2,1.0,1.0,1011687.0,0,0,0
687,28.0,9,0.0,1,1.0,0.0,1011687.0,0,0,0
543,40.0,7,0.0,1,1.0,0.0,3445317.0,0,0,0
583,34.0,3,0.0,2,1.0,1.0,1011687.0,1,0,1
718,52.0,5,125547.53,1,1.0,0.0,1011687.0,1,1,0
704,43.0,6,0.0,1,0.0,0.0,16803562.0,1,0,0
717,32.0,1,0.0,2,1.0,1.0,1011687.0,0,0,0
731,36.0,8,0.0,1,1.0,1.0,13086695.0,1,0,0
534,40.0,8,122384.22,2,1.0,0.0,1011687.0,1,1,0
594,41.0,8,142644.64,2,1.0,0.0,1011687.0,1,1,0
516,33.0,1,103564.83,2,1.0,0.0,1011687.0,0,0,0
590,39.0,4,0.0,2,1.0,0.0,12184681.0,0,0,0
684,31.0,8,106074.86,2,1.0,1.0,1011687.0,1,1,0
427,40.0,1,0.0,2,1.0,1.0,8286755.0,1,0,0
743,60.0,5,0.0,1,1.0,0.0,13173623.0,1,0,0
705,44.0,8,0.0,1,0.0,1.0,12085387.0,1,0,0
683,35.0,4,0.0,1,1.0,0.0,1011687.0,0,0,1
724,32.0,1,127864.4,1,1.0,1.0,1011687.0,1,1,0
625,34.0,4,0.0,2,1.0,1.0,1011687.0,0,0,0
667,30.0,8,0.0,2,1.0,1.0,1011687.0,1,0,1
581,54.0,8,65253.07,2,1.0,0.0,1011687.0,1,1,0
574,32.0,7,0.0,2,1.0,0.0,1011687.0,1,0,1
516,45.0,7,0.0,2,0.0,1.0,389608.0,1,0,0
744,46.0,5,0.0,1,0.0,0.0,6273305.0,0,0,0
653,42.0,6,121063.6,1,1.0,0.0,16082996.0,0,0,0
717,22.0,8,112465.06,2,1.0,1.0,1011687.0,0,0,0
696,36.0,10,0.0,1,0.0,1.0,1011687.0,0,0,1
595,31.0,8,98308.51,1,0.0,0.0,1011687.0,0,0,0
678,37.0,8,127655.22,2,1.0,1.0,1011687.0,0,1,0
672,25.0,4,0.0,2,0.0,0.0,1011687.0,1,0,0
667,47.0,1,137464.04,1,0.0,0.0,1011687.0,1,1,0
683,28.0,6,109106.8,2,1.0,1.0,1011687.0,0,1,0
714,42.0,3,132403.56,2,1.0,0.0,1011687.0,0,1,0
737,39.0,2,0.0,2,0.0,1.0,11160557.0,0,0,0
733,35.0,2,0.0,2,1.0,0.0,1011687.0,1,0,1
727,30.0,10,146422.73,2,1.0,1.0,1011687.0,1,1,0
710,33.0,7,0.0,2,1.0,0.0,1011687.0,0,0,0
631,33.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
707,32.0,8,177714.08,1,1.0,1.0,1011687.0,1,0,0
706,34.0,0,0.0,2,1.0,1.0,1011687.0,1,0,0
569,38.0,6,140954.74,1,1.0,0.0,1011687.0,1,1,0
678,29.0,7,0.0,2,1.0,1.0,1011687.0,0,0,0
718,47.0,6,0.0,1,1.0,1.0,1011687.0,0,0,1
580,60.0,9,133658.24,1,1.0,0.0,1882278.0,0,0,0
495,41.0,1,136202.78,2,1.0,0.0,1011687.0,1,1,0
679,41.0,4,0.0,1,1.0,1.0,12089385.0,1,0,0
634,54.0,2,96652.08,1,1.0,0.0,1011687.0,0,1,0
597,27.0,3,0.0,2,1.0,1.0,1011687.0,0,0,0
654,44.0,9,0.0,4,1.0,0.0,13578494.0,0,0,0
478,19.0,6,80922.75,1,1.0,0.0,1011687.0,0,0,1
718,51.0,5,109109.33,3,1.0,0.0,10852856.0,0,0,0
586,43.0,7,129828.58,1,1.0,1.0,1011687.0,1,1,0
733,37.0,8,0.0,2,0.0,0.0,10984316.0,0,0,0
605,58.0,7,0.0,2,0.0,1.0,439545.0,1,0,0
591,27.0,4,0.0,1,0.0,1.0,1011687.0,1,0,0
742,43.0,2,97067.69,2,0.0,1.0,1011687.0,1,1,0
718,32.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
592,39.0,3,124216.93,1,0.0,1.0,1011687.0,1,1,0
778,46.0,2,0.0,1,0.0,0.0,1011687.0,1,0,1
550,29.0,9,140278.99,2,1.0,1.0,1011687.0,1,0,0
553,27.0,3,0.0,2,1.0,1.0,1011687.0,1,0,0
573,25.0,8,93547.23,2,1.0,1.0,1011687.0,1,1,0
678,44.0,8,0.0,1,1.0,1.0,1011687.0,1,0,1
743,35.0,1,0.0,2,1.0,0.0,1011687.0,0,0,1
692,32.0,10,95059.02,2,1.0,0.0,1011687.0,0,0,0
629,32.0,0,95727.05,2,1.0,0.0,1011687.0,0,1,0
472,19.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
644,44.0,9,152341.55,1,1.0,0.0,1011687.0,1,0,1
678,49.0,5,0.0,2,1.0,0.0,1011687.0,1,0,1
562,36.0,10,106518.52,1,1.0,1.0,18495411.0,1,0,0
751,46.0,3,137933.39,1,1.0,1.0,1011687.0,1,0,1
573,39.0,6,0.0,1,1.0,1.0,1011687.0,1,0,1
627,37.0,8,0.0,2,1.0,0.0,1915571.0,0,0,0
631,49.0,3,87926.24,1,1.0,1.0,18059828.0,0,0,0
584,44.0,7,141666.04,1,1.0,0.0,13050067.0,0,0,0
611,42.0,3,0.0,2,1.0,0.0,17763821.0,1,0,0
627,31.0,8,0.0,1,1.0,1.0,1011687.0,0,0,0
669,56.0,4,0.0,2,1.0,0.0,1011687.0,0,0,1
548,43.0,9,0.0,2,1.0,0.0,11971218.0,0,0,0
565,59.0,9,0.0,1,1.0,0.0,17070553.0,1,0,0
817,44.0,8,115897.73,1,1.0,1.0,1011687.0,1,1,0
850,69.0,1,93911.3,1,1.0,1.0,13888017.0,1,0,0
619,34.0,9,141252.18,1,1.0,0.0,1011687.0,0,0,1
625,27.0,4,90727.79,1,1.0,0.0,1011687.0,1,0,0
732,43.0,6,0.0,1,1.0,0.0,24239.0,0,0,0
679,41.0,7,0.0,1,0.0,0.0,17554402.0,0,0,0
744,39.0,3,118311.71,2,1.0,1.0,1011687.0,0,1,0
600,37.0,1,142663.46,1,0.0,1.0,8866989.0,1,0,0
732,27.0,5,121897.52,1,1.0,1.0,1011687.0,1,0,1
667,42.0,4,0.0,2,1.0,0.0,13202995.0,0,0,0
632,35.0,3,0.0,2,1.0,1.0,4986552.0,1,0,0
611,40.0,9,133801.57,1,1.0,0.0,1011687.0,0,0,1
758,30.0,2,0.0,2,1.0,1.0,1011687.0,1,0,0
500,44.0,9,160838.13,2,1.0,0.0,19626164.0,0,0,0
617,31.0,10,0.0,2,1.0,1.0,1011687.0,1,0,0
590,30.0,2,0.0,2,1.0,1.0,1011687.0,0,0,0
741,27.0,6,0.0,1,0.0,1.0,1011687.0,1,0,1
775,47.0,9,156021.31,1,1.0,1.0,17691342.0,1,0,0
655,42.0,3,0.0,2,0.0,0.0,13086695.0,1,0,0
709,33.0,4,138857.51,2,1.0,0.0,1011687.0,1,1,0
843,38.0,8,134887.53,1,1.0,1.0,1080404.0,0,0,0
721,31.0,0,163588.22,1,1.0,1.0,1011687.0,1,0,1
738,41.0,7,0.0,2,1.0,1.0,16658658.0,1,0,0
596,31.0,6,95558.71,1,1.0,1.0,1011687.0,0,1,0
715,42.0,1,0.0,2,1.0,0.0,5494553.0,1,0,0
759,20.0,5,0.0,2,1.0,1.0,1011687.0,0,0,1
621,36.0,2,117738.35,1,0.0,0.0,17491831.0,1,0,0
727,33.0,5,132289.22,1,1.0,0.0,1011687.0,1,0,0
687,39.0,2,150635.3,1,1.0,0.0,1011687.0,1,1,0
595,37.0,1,0.0,1,0.0,1.0,10059898.0,0,0,0
806,36.0,5,0.0,2,0.0,1.0,16992049.0,0,0,0
523,27.0,6,117023.08,1,1.0,0.0,1011687.0,0,0,0
633,31.0,9,127785.17,1,1.0,0.0,1011687.0,0,0,0
670,40.0,0,138456.81,1,1.0,0.0,1310839.0,0,0,0
572,36.0,2,0.0,2,1.0,1.0,14249773.0,0,0,0
559,33.0,8,0.0,2,0.0,0.0,1011687.0,0,0,1
691,58.0,0,0.0,1,1.0,1.0,1949303.0,1,0,0
686,32.0,4,0.0,2,1.0,1.0,1011687.0,0,0,0
812,26.0,10,113599.74,1,1.0,0.0,1011687.0,0,1,0
652,33.0,8,0.0,1,0.0,1.0,1011687.0,1,0,0
473,48.0,3,0.0,2,1.0,0.0,1011687.0,1,0,1
592,41.0,6,0.0,2,0.0,0.0,17387887.0,1,0,0
689,55.0,2,0.0,2,1.0,1.0,1011687.0,0,1,0
806,25.0,1,88955.4,2,1.0,0.0,1011687.0,1,1,0
751,39.0,8,85982.89,1,1.0,0.0,1011687.0,1,1,0
637,30.0,2,117325.53,1,1.0,0.0,1011687.0,0,1,0
706,38.0,4,96134.11,1,0.0,1.0,1011687.0,0,0,1
792,27.0,2,0.0,2,1.0,1.0,1011687.0,1,0,1
616,28.0,8,0.0,2,0.0,1.0,1011687.0,1,0,0
662,37.0,4,0.0,2,1.0,0.0,12655148.0,1,0,0
610,35.0,10,140363.95,2,1.0,1.0,1011687.0,1,0,1
605,39.0,7,0.0,1,0.0,1.0,1011687.0,1,0,1
747,32.0,1,0.0,2,0.0,1.0,1011687.0,0,0,0
516,37.0,10,88963.31,2,1.0,0.0,1011689.0,0,0,0
716,29.0,6,122034.4,2,1.0,0.0,1011687.0,1,1,0
683,43.0,9,0.0,3,0.0,1.0,937830.0,0,0,0
718,34.0,6,171787.9,1,1.0,1.0,1011687.0,1,0,0
778,34.0,6,134571.5,1,1.0,1.0,1011687.0,1,0,0
578,40.0,2,0.0,2,0.0,1.0,17694596.0,1,0,0
638,34.0,6,0.0,2,1.0,1.0,1011687.0,0,0,0
708,36.0,2,0.0,2,1.0,0.0,14957559.0,1,0,0
607,36.0,8,0.0,2,1.0,0.0,15804311.0,1,0,0
646,50.0,10,0.0,2,0.0,0.0,13011378.0,1,0,0
622,52.0,0,121834.89,1,1.0,0.0,1011687.0,1,1,0
725,44.0,10,117289.92,1,0.0,1.0,9377761.0,0,0,0
769,47.0,5,113328.93,1,1.0,0.0,1241709.0,0,0,0
605,32.0,5,0.0,2,1.0,1.0,1011687.0,0,0,0
554,32.0,9,0.0,2,0.0,0.0,1011687.0,1,0,1
719,35.0,6,0.0,1,1.0,1.0,1011687.0,0,0,1
633,58.0,7,137933.07,1,1.0,1.0,1011687.0,1,1,0
681,44.0,3,78539.84,1,1.0,0.0,6131215.0,1,0,0
595,33.0,1,0.0,2,0.0,1.0,1011687.0,1,0,0
604,33.0,8,0.0,2,1.0,1.0,1011687.0,1,0,0
709,46.0,9,114631.23,1,1.0,0.0,9142974.0,0,0,0
506,26.0,9,0.0,2,1.0,0.0,1011687.0,0,0,1
554,37.0,10,118913.84,1,0.0,0.0,1011687.0,0,1,0
573,35.0,7,0.0,2,1.0,0.0,17168186.0,1,0,0
703,55.0,9,114888.74,2,1.0,1.0,1011687.0,0,1,0
764,39.0,5,0.0,2,1.0,0.0,13487834.0,1,0,0
681,28.0,1,0.0,2,1.0,1.0,1011687.0,1,0,0
635,41.0,3,137946.39,1,0.0,1.0,1011687.0,1,1,0
592,28.0,5,0.0,2,1.0,0.0,1011687.0,1,0,0
676,46.0,2,134542.04,2,1.0,0.0,1011687.0,1,0,1
734,34.0,9,133598.4,1,1.0,1.0,1011687.0,1,0,0
717,42.0,2,0.0,1,0.0,0.0,10529577.0,1,0,0
757,46.0,10,97514.07,2,1.0,1.0,1011687.0,1,1,0
614,46.0,2,131414.76,1,1.0,0.0,1011687.0,1,1,0
584,38.0,1,0.0,2,0.0,0.0,9797358.0,1,0,0
546,36.0,10,0.0,2,1.0,0.0,17042113.0,1,0,0
602,34.0,7,0.0,2,1.0,0.0,1011687.0,0,0,1
634,25.0,6,0.0,2,0.0,1.0,1011687.0,1,0,1
654,55.0,5,0.0,1,0.0,1.0,1011687.0,0,0,1
749,40.0,9,141782.57,2,0.0,0.0,1011687.0,0,1,0
637,39.0,2,117221.35,2,1.0,0.0,1011687.0,0,0,1
669,46.0,9,0.0,1,1.0,0.0,1011687.0,1,0,1
527,31.0,6,128396.33,2,1.0,1.0,1011687.0,1,0,0
513,51.0,2,183579.54,1,1.0,0.0,5230115.0,1,0,0
684,37.0,3,0.0,1,1.0,0.0,5577572.0,1,0,0
813,41.0,3,111091.01,1,1.0,0.0,12366363.0,1,0,0
718,35.0,10,0.0,2,1.0,0.0,11581851.0,0,0,0
571,31.0,8,0.0,1,1.0,1.0,1011687.0,1,0,0
644,55.0,5,130796.79,1,1.0,0.0,1011687.0,0,0,1
699,39.0,6,0.0,2,0.0,1.0,1912081.0,1,0,0
607,40.0,5,0.0,2,1.0,1.0,1011687.0,1,0,1
771,45.0,6,126597.89,1,0.0,1.0,1011687.0,0,1,0
616,46.0,0,0.0,1,1.0,0.0,1011687.0,1,0,1
537,32.0,4,0.0,1,1.0,1.0,1011687.0,1,0,0
596,38.0,8,0.0,2,1.0,0.0,5056065.0,1,0,0
641,29.0,8,0.0,1,1.0,0.0,1011687.0,0,0,1
663,26.0,0,0.0,2,1.0,0.0,1011687.0,1,0,0
594,46.0,8,129574.98,1,1.0,0.0,13592572.0,1,0,0
585,72.0,5,140691.08,2,1.0,1.0,1011687.0,1,1,0
639,52.0,5,0.0,1,0.0,0.0,1011687.0,1,0,1
613,38.0,9,0.0,2,1.0,1.0,1011687.0,1,0,1
720,41.0,10,119782.72,1,0.0,0.0,1011687.0,1,0,1
711,31.0,1,145843.39,2,1.0,0.0,1011687.0,0,0,0
579,66.0,8,0.0,2,1.0,0.0,14076318.0,0,0,0
508,31.0,9,122451.46,2,1.0,0.0,1011687.0,1,0,0
624,53.0,2,99745.95,1,0.0,1.0,1011687.0,1,1,0
526,39.0,3,0.0,1,1.0,1.0,9156284.0,0,0,0
590,52.0,3,130170.93,1,1.0,0.0,15130153.0,0,0,0
705,39.0,10,0.0,2,1.0,0.0,1048892.0,1,0,0
598,55.0,4,0.0,1,1.0,1.0,1011687.0,0,0,1
625,45.0,7,137555.44,2,0.0,0.0,1246077.0,1,0,0
637,46.0,1,0.0,2,1.0,0.0,1011687.0,1,0,1
616,39.0,0,0.0,1,1.0,0.0,13832824.0,1,0,0
710,38.0,5,119624.54,2,1.0,0.0,1011687.0,0,1,0
616,43.0,7,0.0,2,1.0,0.0,6797636.0,0,0,0
678,38.0,3,0.0,1,0.0,0.0,18452465.0,0,0,0
553,39.0,8,0.0,2,1.0,0.0,8061917.0,0,0,0
591,27.0,7,58641.43,2,1.0,0.0,1011687.0,0,1,0
651,33.0,5,104832.49,1,0.0,0.0,1011687.0,1,0,0
684,33.0,1,140700.61,1,1.0,0.0,1011687.0,1,0,0
758,29.0,1,155994.15,1,0.0,1.0,1011687.0,1,1,0
749,34.0,9,0.0,2,1.0,1.0,1011687.0,0,0,0
627,34.0,1,0.0,1,1.0,0.0,1011687.0,0,0,0
719,38.0,6,0.0,2,1.0,1.0,1011687.0,0,0,1
649,33.0,0,0.0,2,0.0,1.0,1011687.0,1,0,1
575,37.0,7,161525.99,1,1.0,1.0,1011687.0,1,0,1
695,52.0,5,135096.01,1,1.0,0.0,1011687.0,0,1,0
652,37.0,5,0.0,2,1.0,1.0,12156233.0,1,0,0
711,37.0,3,141559.5,2,1.0,0.0,1011687.0,1,1,0
579,62.0,2,0.0,1,1.0,0.0,4276312.0,0,0,0
687,25.0,2,172463.45,1,1.0,0.0,1011687.0,1,0,1
412,29.0,5,0.0,2,0.0,1.0,1011687.0,1,0,0
635,29.0,4,0.0,2,1.0,0.0,1011687.0,0,0,1
699,29.0,2,115462.09,1,1.0,0.0,1011687.0,1,1,0
803,39.0,9,0.0,2,1.0,0.0,1794366.0,1,0,0
655,37.0,9,147510.99,2,1.0,1.0,1011687.0,1,1,0
684,41.0,6,0.0,1,1.0,0.0,11391316.0,1,0,0
691,34.0,8,0.0,2,1.0,0.0,1011687.0,1,0,0
575,40.0,2,133463.1,1,0.0,1.0,1011687.0,1,0,1
667,30.0,6,0.0,2,1.0,1.0,1011687.0,1,0,0
588,38.0,4,0.0,1,0.0,1.0,14296329.0,1,0,0
733,41.0,5,0.0,2,1.0,1.0,8177684.0,1,0,0
837,34.0,3,0.0,2,1.0,1.0,1011687.0,1,0,1
646,29.0,1,0.0,2,1.0,1.0,1011687.0,0,0,0
635,50.0,6,0.0,2,1.0,1.0,897367.0,0,0,0
758,34.0,4,0.0,2,0.0,1.0,1011687.0,1,0,1
671,29.0,4,0.0,2,1.0,1.0,1011687.0,1,0,0
584,41.0,5,148074.69,1,1.0,1.0,13852832.0,1,0,0
653,38.0,8,0.0,2,0.0,0.0,1516779.0,1,0,0
711,37.0,5,0.0,1,1.0,1.0,11119053.0,0,0,0
684,34.0,1,0.0,2,1.0,1.0,1011687.0,0,0,0
754,45.0,3,0.0,1,0.0,1.0,1011687.0,0,0,1
678,29.0,6,114779.36,1,1.0,0.0,1011687.0,0,0,1
646,39.0,6,125389.81,1,1.0,0.0,12585002.0,0,0,0
788,36.0,5,0.0,2,1.0,0.0,11697819.0,0,0,0
837,49.0,6,0.0,1,1.0,0.0,12184481.0,1,0,0
652,36.0,6,145512.84,2,1.0,0.0,17679127.0,0,0,0
667,38.0,4,150219.71,2,1.0,0.0,1011687.0,1,1,0
656,34.0,3,128152.53,1,1.0,1.0,1011687.0,0,1,0
712,31.0,5,0.0,2,0.0,1.0,1011687.0,1,0,0
586,40.0,8,0.0,2,1.0,0.0,18071228.0,1,0,0
659,38.0,9,102986.99,1,1.0,1.0,12989199.0,1,0,0
474,41.0,3,172449.9,3,1.0,0.0,1011687.0,1,1,0
687,20.0,6,0.0,1,1.0,0.0,1011687.0,0,0,1
683,40.0,8,0.0,1,1.0,0.0,16362947.0,0,0,0
753,47.0,4,0.0,1,1.0,1.0,12385058.0,1,0,0
521,54.0,9,0.0,1,1.0,0.0,7557867.0,0,0,0
544,45.0,1,94108.54,1,1.0,1.0,1011687.0,0,1,0
758,33.0,2,141078.17,2,0.0,0.0,1011687.0,1,0,1
679,34.0,2,0.0,2,1.0,1.0,1011687.0,0,0,0
739,37.0,6,0.0,2,1.0,1.0,16930358.0,1,0,0
745,33.0,4,0.0,2,0.0,1.0,1011687.0,1,0,1
678,48.0,1,119963.45,1,0.0,0.0,985581.0,0,0,0
813,33.0,10,0.0,2,1.0,1.0,1011687.0,1,0,0
637,39.0,7,0.0,1,1.0,0.0,1011687.0,1,0,1
745,34.0,9,0.0,2,1.0,1.0,1011687.0,0,0,0
671,31.0,5,130367.87,1,1.0,1.0,1011687.0,1,1,0
717,40.0,8,172374.02,1,1.0,0.0,1011687.0,1,0,1
751,28.0,4,0.0,2,1.0,0.0,1011687.0,1,0,0
579,33.0,9,0.0,2,1.0,1.0,1011687.0,1,0,0
733,31.0,9,0.0,2,0.0,0.0,1011687.0,0,0,0
543,28.0,2,0.0,2,1.0,0.0,1011687.0,1,0,0
562,43.0,7,0.0,2,1.0,0.0,12888266.0,1,0,0
628,33.0,8,0.0,2,1.0,1.0,1011687.0,0,0,0
581,28.0,4,0.0,2,1.0,1.0,1011687.0,1,0,0
676,34.0,6,0.0,2,1.0,0.0,1011687.0,0,0,0
697,35.0,3,0.0,1,1.0,0.0,7867038.0,1,0,0
581,32.0,0,116537.73,1,1.0,1.0,1011687.0,0,0,1
619,45.0,6,0.0,2,1.0,0.0,15254189.0,0,0,0
507,64.0,4,0.0,1,0.0,1.0,1011687.0,0,0,1
611,48.0,2,0.0,1,0.0,1.0,16143502.0,0,0,0
749,41.0,5,68345.86,1,1.0,0.0,13280157.0,0,0,0
632,28.0,0,120124.35,2,1.0,0.0,1011687.0,1,0,0
535,41.0,9,0.0,2,1.0,0.0,516709.0,0,0,0
773,30.0,3,127728.65,2,1.0,1.0,1011687.0,1,0,0
559,25.0,5,0.0,2,1.0,1.0,1011687.0,1,0,0
585,43.0,6,91956.5,2,1.0,0.0,11567654.0,1,0,0
690,32.0,5,106683.52,2,1.0,1.0,1011687.0,1,1,0
547,33.0,4,164523.5,1,0.0,0.0,1011687.0,1,0,1
718,25.0,2,146598.61,1,1.0,0.0,1011687.0,1,0,0
575,34.0,7,0.0,2,0.0,1.0,1011687.0,0,0,1
495,21.0,5,133637.35,1,0.0,0.0,1011687.0,1,0,0
637,33.0,5,111743.8,1,1.0,0.0,1011687.0,0,1,0
652,33.0,1,0.0,2,1.0,0.0,1011687.0,0,0,1
537,41.0,2,0.0,2,1.0,1.0,1011687.0,1,0,1
682,27.0,2,0.0,2,1.0,0.0,1011687.0,1,0,0
550,45.0,0,160858.13,2,0.0,1.0,1011687.0,1,1,0
796,23.0,3,146584.19,2,0.0,0.0,1011687.0,0,0,1
679,29.0,1,0.0,2,1.0,1.0,1011687.0,1,0,0
572,31.0,1,139979.07,1,1.0,1.0,1011687.0,1,1,0
471,35.0,7,0.0,2,1.0,1.0,1011687.0,0,0,1
652,37.0,1,124577.47,1,1.0,1.0,16205394.0,0,0,0
706,36.0,9,149995.72,2,0.0,0.0,1011687.0,1,1,0
724,33.0,6,0.0,2,1.0,0.0,1011687.0,1,0,0
601,33.0,0,0.0,1,0.0,1.0,1011687.0,0,0,0
667,31.0,0,105387.89,2,1.0,1.0,1011687.0,0,0,1
535,36.0,9,114330.95,1,1.0,1.0,18649037.0,0,0,0
537,47.0,9,0.0,2,0.0,1.0,10379977.0,1,0,0
730,31.0,6,127772.29,1,1.0,0.0,1011687.0,0,0,0
663,33.0,6,0.0,1,1.0,1.0,1011687.0,1,0,0
850,26.0,5,122486.47,1,1.0,0.0,1011687.0,0,0,0
539,35.0,1,0.0,2,1.0,0.0,13180258.0,0,0,0
559,31.0,8,120135.55,1,0.0,1.0,1011687.0,0,0,0
699,29.0,4,0.0,1,1.0,0.0,1011687.0,1,0,0
606,44.0,8,137138.2,1,0.0,0.0,1011687.0,0,1,0
645,28.0,9,0.0,2,1.0,1.0,1011687.0,0,0,1
583,37.0,5,0.0,1,1.0,1.0,13308645.0,0,0,0
744,41.0,4,0.0,2,1.0,0.0,12295002.0,0,0,0
634,32.0,9,119315.76,1,1.0,1.0,1011687.0,1,1,0
667,23.0,2,0.0,2,0.0,0.0,1011687.0,1,0,0
590,29.0,8,0.0,2,1.0,0.0,1011687.0,1,0,0
592,35.0,7,0.0,2,1.0,1.0,1011687.0,1,0,1
743,38.0,8,115462.09,1,1.0,0.0,1011687.0,0,0,1
738,38.0,8,100565.94,1,1.0,1.0,1011687.0,0,0,1
704,28.0,2,0.0,2,1.0,1.0,1011687.0,1,0,0
680,34.0,3,0.0,2,1.0,0.0,1011687.0,1,0,0
768,25.0,7,146266.0,1,1.0,0.0,1011687.0,0,0,0
773,37.0,4,0.0,2,0.0,0.0,6237067.0,0,0,0
704,40.0,1,127299.67,2,1.0,1.0,1011687.0,1,1,0
687,41.0,4,126477.42,1,1.0,0.0,1011687.0,1,0,1
850,39.0,4,0.0,2,0.0,1.0,14339324.0,1,0,0
739,43.0,0,115341.19,1,1.0,0.0,1011687.0,0,1,0
682,32.0,8,120962.13,2,1.0,0.0,1011687.0,1,1,0
584,25.0,1,0.0,2,1.0,1.0,1011687.0,0,0,0
665,33.0,2,104552.72,1,1.0,0.0,1011687.0,1,1,0
631,39.0,10,106871.89,1,1.0,0.0,1011687.0,1,1,0
662,27.0,8,126434.26,1,0.0,1.0,1011687.0,0,1,0
612,29.0,5,0.0,1,1.0,1.0,1011687.0,1,0,1
